setting,method,lambda,run,round,rpe1_alignment,model_alignment,source
full,full_clean,0.0,5,3,0.5498132109642029,0.8504081964492798,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run5_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,5,4,0.5671126246452332,0.8958609104156494,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run5_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,5,5,0.5718621611595154,0.8589972853660583,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.5_run5_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,1,1,0.45124492049217224,0.8134403228759766,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,1,2,0.5610897541046143,0.870021641254425,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,1,3,0.5495852828025818,0.8115522861480713,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,1,4,0.5691148638725281,0.8456576466560364,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,1,5,0.5739210247993469,0.8601586222648621,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run1_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,2,1,0.45124492049217224,0.8010625839233398,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run2_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,2,2,0.4822470247745514,0.7999595403671265,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run2_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,2,3,0.5419685244560242,0.8575785756111145,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run2_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,2,4,0.5787938237190247,0.8703222274780273,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run2_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,2,5,0.5751449465751648,0.8757678866386414,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run2_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,3,1,0.45124492049217224,0.8152771592140198,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run3_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,3,2,0.5222870707511902,0.8487755656242371,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run3_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,3,3,0.5391198396682739,0.8622319102287292,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run3_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,3,4,0.5690933465957642,0.8639284372329712,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run3_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,3,5,0.5804005265235901,0.8778657913208008,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run3_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,4,1,0.45124492049217224,0.8220766186714172,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run4_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,4,2,0.475273996591568,0.8270924687385559,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run4_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,4,3,0.5558685064315796,0.8131230473518372,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run4_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,4,4,0.5734029412269592,0.892166256904602,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run4_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,4,5,0.5744002461433411,0.8748653531074524,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run4_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,5,1,0.45124492049217224,0.8268042802810669,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run5_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,5,2,0.5314677953720093,0.8891485333442688,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run5_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,5,3,0.5243409276008606,0.8912689685821533,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run5_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,5,4,0.5617895126342773,0.8629430532455444,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run5_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,5,5,0.5728694200515747,0.8634442687034607,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw0.75_run5_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,1,1,0.45124492049217224,0.819279134273529,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,1,2,0.5130409598350525,0.8332440257072449,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,1,3,0.5411550402641296,0.879052996635437,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,1,4,0.5940142869949341,0.8852358460426331,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,1,5,0.6387446522712708,0.8925861716270447,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run1_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,2,1,0.45124492049217224,0.800271213054657,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run2_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,2,2,0.4547804296016693,0.8722074031829834,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run2_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,2,3,0.5366719365119934,0.8722565174102783,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run2_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,2,4,0.5932084321975708,0.8506748676300049,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run2_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,3,1,0.45124492049217224,0.8125044107437134,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run3_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,3,2,0.4235176742076874,0.8618173003196716,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run3_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,3,3,0.4855232238769531,0.8894190788269043,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run3_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,3,4,0.5577406883239746,0.8728227615356445,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run3_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,3,5,0.5963653922080994,0.8874504566192627,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_mw1.0_run3_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,1,1,0.45124492049217224,0.8141113519668579,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run1_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,1,2,0.5607146620750427,0.8618071675300598,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run1_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,1,3,0.565892219543457,0.8635787963867188,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run1_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,1,4,0.5719489455223083,0.8540772795677185,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run1_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,1,5,0.5534520149230957,0.8130586743354797,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run1_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,2,1,0.45124492049217224,0.8049479722976685,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run2_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,2,2,0.5012077689170837,0.8830662965774536,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run2_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,2,3,0.5539337396621704,0.8722144365310669,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run2_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,2,4,0.5818658471107483,0.8825393319129944,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run2_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,2,5,0.5790490508079529,0.8444617986679077,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run2_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,3,1,0.45124492049217224,0.8161648511886597,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run3_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,3,2,0.5193541049957275,0.8897204995155334,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run3_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,3,3,0.5336771011352539,0.875410258769989,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run3_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,3,4,0.562809944152832,0.8897703289985657,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run3_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,3,5,0.5548469424247742,0.8728711605072021,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run3_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,4,1,0.45124492049217224,0.824797511100769,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run4_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,4,2,0.46978747844696045,0.8976005911827087,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run4_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,4,3,0.5198999643325806,0.890544593334198,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run4_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,4,4,0.5454105734825134,0.8899143934249878,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run4_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,4,5,0.5436153411865234,0.8247982263565063,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run4_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,5,1,0.45124492049217224,0.8238887190818787,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run5_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,5,2,0.5307483673095703,0.8628408908843994,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run5_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,5,3,0.5537693500518799,0.8982112407684326,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run5_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,5,4,0.5612637996673584,0.8660485744476318,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run5_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,5,5,0.5723269581794739,0.8726186752319336,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_model_run5_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,1,1,0.45124492049217224,0.8144590258598328,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run1_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,1,2,0.5475552082061768,0.8631420135498047,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run1_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,1,3,0.5481147170066833,0.8654698133468628,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run1_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,1,4,0.5451328754425049,0.8596734404563904,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run1_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,1,5,0.5653499364852905,0.8620311617851257,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run1_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,2,1,0.45124492049217224,0.8019458055496216,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run2_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,2,2,0.533310055732727,0.8901962637901306,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run2_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,2,3,0.5665351152420044,0.8940305709838867,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run2_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,2,4,0.5877482295036316,0.8737024664878845,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run2_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,2,5,0.5853679180145264,0.8428642153739929,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run2_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,3,1,0.45124492049217224,0.8148284554481506,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run3_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,3,2,0.5406217575073242,0.8701398968696594,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run3_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,3,3,0.563640832901001,0.8772684335708618,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run3_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,3,4,0.5756824612617493,0.8743510842323303,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run3_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,3,5,0.5740286707878113,0.8631056547164917,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run3_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,4,1,0.45124492049217224,0.8232439756393433,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run4_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,4,2,0.539286196231842,0.8829460740089417,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run4_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,4,3,0.5610944628715515,0.8952193856239319,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run4_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,4,4,0.5614521503448486,0.8836560249328613,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run4_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,4,5,0.5588083863258362,0.8235702514648438,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run4_Core-Set_diff_effect_round5_state.pkl
full,full_clean,0.0,5,1,0.45124492049217224,0.8229442834854126,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run5_Core-Set_diff_effect_round1_state.pkl
full,full_clean,0.0,5,2,0.5299606323242188,0.8795831203460693,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run5_Core-Set_diff_effect_round2_state.pkl
full,full_clean,0.0,5,3,0.5461890697479248,0.8801697492599487,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run5_Core-Set_diff_effect_round3_state.pkl
full,full_clean,0.0,5,4,0.5572127103805542,0.8694652318954468,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run5_Core-Set_diff_effect_round4_state.pkl
full,full_clean,0.0,5,5,0.5847576260566711,0.8663318753242493,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_sched_early_prior_run5_Core-Set_diff_effect_round5_state.pkl
two_source,two_source_l0.5,0.5,1,1,0.3371804654598236,0.8148082494735718,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run1_Core-Set_diff_effect_round1_state.pkl
two_source,two_source_l0.5,0.5,1,2,0.4417620897293091,0.8533000349998474,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run1_Core-Set_diff_effect_round2_state.pkl
two_source,two_source_l0.5,0.5,1,3,0.467419296503067,0.8842225670814514,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run1_Core-Set_diff_effect_round3_state.pkl
two_source,two_source_l0.5,0.5,1,4,0.49031612277030945,0.8745891451835632,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run1_Core-Set_diff_effect_round4_state.pkl
two_source,two_source_l0.5,0.5,1,5,0.4820018410682678,0.8622574806213379,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run1_Core-Set_diff_effect_round5_state.pkl
two_source,two_source_l0.5,0.5,2,1,0.3371804654598236,0.8012818098068237,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run2_Core-Set_diff_effect_round1_state.pkl
two_source,two_source_l0.5,0.5,2,2,0.4230252802371979,0.8853642344474792,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run2_Core-Set_diff_effect_round2_state.pkl
two_source,two_source_l0.5,0.5,2,3,0.46684956550598145,0.8759121298789978,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run2_Core-Set_diff_effect_round3_state.pkl
two_source,two_source_l0.5,0.5,2,4,0.4851675033569336,0.8581225872039795,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run2_Core-Set_diff_effect_round4_state.pkl
two_source,two_source_l0.5,0.5,2,5,0.4903229773044586,0.8462493419647217,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run2_Core-Set_diff_effect_round5_state.pkl
two_source,two_source_l0.5,0.5,3,1,0.3371804654598236,0.8135172128677368,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run3_Core-Set_diff_effect_round1_state.pkl
two_source,two_source_l0.5,0.5,3,2,0.4547816812992096,0.8947462439537048,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run3_Core-Set_diff_effect_round2_state.pkl
two_source,two_source_l0.5,0.5,3,3,0.4618176519870758,0.8678566813468933,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run3_Core-Set_diff_effect_round3_state.pkl
two_source,two_source_l0.5,0.5,3,4,0.48748868703842163,0.8710280656814575,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run3_Core-Set_diff_effect_round4_state.pkl
two_source,two_source_l0.5,0.5,3,5,0.4922625720500946,0.8767873048782349,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l0.5_cs20260826_run3_Core-Set_diff_effect_round5_state.pkl
two_source,two_source_l1,1.0,1,1,0.13576294481754303,0.8179279565811157,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run1_Core-Set_diff_effect_round1_state.pkl
two_source,two_source_l1,1.0,1,2,0.22670090198516846,0.8526161909103394,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run1_Core-Set_diff_effect_round2_state.pkl
two_source,two_source_l1,1.0,1,3,0.27691686153411865,0.8579342365264893,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run1_Core-Set_diff_effect_round3_state.pkl
two_source,two_source_l1,1.0,1,4,0.28590643405914307,0.8837447166442871,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run1_Core-Set_diff_effect_round4_state.pkl
two_source,two_source_l1,1.0,1,5,0.28209561109542847,0.8688622117042542,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run1_Core-Set_diff_effect_round5_state.pkl
two_source,two_source_l1,1.0,2,1,0.13576294481754303,0.8042156100273132,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run2_Core-Set_diff_effect_round1_state.pkl
two_source,two_source_l1,1.0,2,2,0.23109203577041626,0.8710327744483948,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run2_Core-Set_diff_effect_round2_state.pkl
two_source,two_source_l1,1.0,2,3,0.27536526322364807,0.8725261092185974,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run2_Core-Set_diff_effect_round3_state.pkl
two_source,two_source_l1,1.0,2,4,0.2717866003513336,0.8861109614372253,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run2_Core-Set_diff_effect_round4_state.pkl
two_source,two_source_l1,1.0,2,5,0.28163793683052063,0.8647356033325195,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run2_Core-Set_diff_effect_round5_state.pkl
two_source,two_source_l1,1.0,3,1,0.13576294481754303,0.8129948973655701,GEARS_100_5_100_256_1_rt_simple_loss_v2_ess_1k_fix_eval_priormean_new_max_single_rpe1_kernel_corrupt_permute_rpe1_l1_cs20260826_run3_Core-Set_diff_effect_round1_state.pkl
