run,round,n_labeled,perm_seed,signal,z0,z05,z1,d_z_0_05,d_z_0_1,d_z_05_1,ordered_0_gt_05_gt_1
1,3,300,20260828,pm,0.5992073617341197,0.5409216934837409,0.2559949530681857,0.05828566825037884,0.343212408665934,0.28492674041555516,True
1,3,300,20260829,cons,0.45343315007029555,0.4813033681305051,0.3519579229028352,-0.02787021806020956,0.10147522716746038,0.12934544522766994,False
1,3,300,20260829,cons_full,0.4247763974251374,0.48676591304599104,0.3809076724890633,-0.06198951562085364,0.04386872493607408,0.10585824055692772,False
1,3,300,20260829,loc,0.13266666666666668,0.11666666666666667,0.04266666666666667,0.016000000000000014,0.09000000000000001,0.074,True
1,3,300,20260829,obs,0.5536073299321482,0.49593601782723795,0.24420465344284717,0.05767131210491028,0.3094026764893011,0.2517313643843908,True
1,3,300,20260829,pm,0.5992073617341197,0.5420130079159101,0.2748944647039797,0.05719435381820959,0.32431289703014,0.2671185432119304,True
1,3,300,20260830,cons,0.45343315007029555,0.48294028956073337,0.36861242183808246,-0.029507139490437817,0.0848207282322131,0.11432786772265091,False
1,3,300,20260830,cons_full,0.4247763974251374,0.48657164465559405,0.38149618633728666,-0.06179524723045665,0.04328021108785074,0.10507545831830739,False
1,3,300,20260830,loc,0.13266666666666668,0.10699999999999998,0.024,0.0256666666666667,0.10866666666666669,0.08299999999999999,True
1,3,300,20260830,obs,0.5536073299321482,0.47930924919293144,0.2379049385592198,0.07429808073921679,0.31570239137292844,0.24140431063371165,True
1,3,300,20260830,pm,0.5992073617341197,0.5193014953405153,0.25848556388526484,0.07990586639360442,0.34072179784885487,0.26081593145525045,True
1,4,400,20260826,cons,0.44678048109816043,0.48574773790523906,0.3636040860194903,-0.03896725680707863,0.08317639507867014,0.12214365188574877,False
1,4,400,20260826,cons_full,0.4247763974251374,0.4876488217304923,0.37825947758197226,-0.06287242430535489,0.04651691984316514,0.10938934414852003,False
1,4,400,20260826,loc,0.1225,0.1065,0.014249999999999999,0.016,0.10825,0.09225,True
1,4,400,20260826,obs,0.5648959946078752,0.49673376246390444,0.22936032909813472,0.06816223214397077,0.33553566550974046,0.2673734333657697,True
1,4,400,20260826,pm,0.616577551820048,0.5585630710533167,0.28248502239942624,0.058014480766731324,0.3340925294206218,0.27607804865389046,True
1,4,400,20260827,cons,0.44678048109816043,0.48431644364632614,0.3651036811262768,-0.03753596254816571,0.08167679997188365,0.11921276252004936,False
1,4,400,20260827,cons_full,0.4247763974251374,0.48840922606165904,0.3820972989531789,-0.06363282863652164,0.0426790984719585,0.10631192710848014,False
1,4,400,20260827,loc,0.1225,0.10475000000000001,0.019999999999999997,0.017749999999999988,0.10250000000000001,0.08475000000000002,True
1,4,400,20260827,obs,0.5648959946078752,0.512257955263044,0.2649395286326803,0.052638039344831244,0.29995646597519493,0.24731842663036369,True
1,4,400,20260827,pm,0.616577551820048,0.5634247705512081,0.2976298252001491,0.05315278126883993,0.31894772661989895,0.265794945351059,True
1,4,400,20260828,cons,0.44678048109816043,0.478501726152386,0.3455116094513519,-0.03172124505422558,0.10126887164680853,0.1329901167010341,False
1,4,400,20260828,cons_full,0.4247763974251374,0.4862838912347319,0.3757072454817988,-0.06150749380959453,0.04906915194333861,0.11057664575293313,False
1,4,400,20260828,loc,0.1225,0.08800000000000001,0.0245,0.03449999999999999,0.098,0.0635,True
1,4,400,20260828,obs,0.5648959946078752,0.49954399632453794,0.22918205205194106,0.06535199828333726,0.3357139425559341,0.27036194427259685,True
1,4,400,20260828,pm,0.616577551820048,0.5535137505824517,0.2664294485252843,0.06306380123759636,0.35014810329476376,0.2870843020571674,True
1,4,400,20260829,cons,0.44678048109816043,0.4777223188466424,0.3504227567306307,-0.03094183774848197,0.0963577243675297,0.12729956211601168,False
1,4,400,20260829,cons_full,0.4247763974251374,0.48676591304599104,0.3809076724890633,-0.06198951562085364,0.04386872493607408,0.10585824055692772,False
1,4,400,20260829,loc,0.1225,0.10800000000000001,0.03175,0.014499999999999985,0.09075,0.07625000000000001,True
1,4,400,20260829,obs,0.5648959946078752,0.5072279042878391,0.24768540437485678,0.05766809032003606,0.31721059023301845,0.2595424999129824,True
1,4,400,20260829,pm,0.616577551820048,0.5660146691091416,0.29533824763982164,0.050562882710906476,0.3212393041802264,0.2706764214693199,True
1,4,400,20260830,cons,0.44678048109816043,0.48178201930279246,0.36584254081106543,-0.03500153820463203,0.080937940287095,0.11593947849172703,False
1,4,400,20260830,cons_full,0.4247763974251374,0.48657164465559405,0.38149618633728666,-0.06179524723045665,0.04328021108785074,0.10507545831830739,False
1,4,400,20260830,loc,0.1225,0.09425,0.021,0.028249999999999997,0.10149999999999999,0.07325,True
